scenario_id,scenario,section,purpose,order,id,legacy_ids,pos,gender,pt,en,zh_hans,zh_hant,example_pt,example_en,example_zh_hans,example_zh_hant,note
supermercado_mercado,Supermercado e Mercado,dialogo,expanded real-world coverage,622,dialogo-supermercado_mercado-sim-para-um-carrinho-cheio-use-a-caixa-seguinte,,,,"Sim. Para um carrinho cheio, use a caixa seguinte.","Yes. For a full trolley, use the next checkout.",是的。购物车装满的话，请用下一个收银台。,是的。購物車裝滿的話，請用下一個收銀處。,,,,,
supermercado_mercado,Supermercado e Mercado,dialogo,expanded real-world coverage,623,dialogo-supermercado_mercado-esqueci-me-de-pesar-as-macas-posso-voltar-atras,,,,Esqueci-me de pesar as maçãs. Posso voltar atrás?,I forgot to weigh the apples. Can I go back?,我忘了给苹果称重，可以回去称吗？,我忘了給蘋果磅重，可以回去磅嗎？,,,,,
supermercado_mercado,Supermercado e Mercado,dialogo,expanded real-world coverage,624,dialogo-supermercado_mercado-pode-deixo-a-compra-em-espera-enquanto-as-pesa,,,,Pode. Deixo a compra em espera enquanto as pesa.,Yes. I will hold the transaction while you weigh them.,可以。您去称重时，我先暂停结账。,可以。您去磅重時，我先暫停結帳。,,,,,
supermercado_mercado,Supermercado e Mercado,dialogo,expanded real-world coverage,625,dialogo-supermercado_mercado-o-desconto-nao-apareceu-no-total,,,,O desconto não apareceu no total.,The discount did not appear in the total.,折扣没有显示在总额里。,折扣沒有顯示在總額裡。,,,,,
supermercado_mercado,Supermercado e Mercado,dialogo,expanded real-world coverage,626,dialogo-supermercado_mercado-vou-confirmar-se-a-promocao-exige-o-cartao-da-loja,,,,Vou confirmar se a promoção exige o cartão da loja.,I will check whether the offer requires the store card.,我来确认这项优惠是否需要会员卡。,我來確認這項優惠是否需要會員卡。,,,,,
supermercado_mercado,Supermercado e Mercado,cartao,,267,cartao-supermercado_mercado-onde-encontro-este-produto,,,,Onde encontro este produto?,Where can I find this product?,这个商品在哪里？,這件商品在哪裡？,,,,,
supermercado_mercado,Supermercado e Mercado,cartao,,268,cartao-supermercado_mercado-pode-pesar-isto-por-favor,,,,"Pode pesar isto, por favor?","Can you weigh this, please?",可以帮我称一下吗？,可以幫我磅一下嗎？,,,,,
supermercado_mercado,Supermercado e Mercado,cartao,,269,cartao-supermercado_mercado-este-preco-e-por-quilo,,,,Este preço é por quilo?,Is this price per kilo?,这个价格是每公斤吗？,這個價錢是每公斤嗎？,,,,,
supermercado_mercado,Supermercado e Mercado,cartao,,270,cartao-supermercado_mercado-queria-fatura-com-nif,,,,Queria fatura com NIF.,I'd like a receipt with my NIF.,请开具含税号的发票。,請開具含稅號的發票。,,,,,
supermercado_mercado,Supermercado e Mercado,cartao,,271,cartao-supermercado_mercado-posso-pagar-com-cartao,,,,Posso pagar com cartão?,Can I pay by card?,可以刷卡吗？,可以用卡付款嗎？,,,,,
supermercado_mercado,Supermercado e Mercado,cartao,useful situation example,546,cartao-supermercado_mercado-posso-pagar-com-o-multibanco,,,,Posso pagar com o multibanco?,Can I pay by debit card?,我可以用借记卡付款吗？,我可以用金融卡付款嗎？,,,,,
supermercado_mercado,Supermercado e Mercado,cartao,useful situation example,547,cartao-supermercado_mercado-qual-e-o-prazo-de-validade,,,,Qual é o prazo de validade?,What is the expiry date?,有效期到什么时候？,有效期限到什麼時候？,,,,,
supermercado_mercado,Supermercado e Mercado,cartao,useful situation example,548,cartao-supermercado_mercado-preciso-de-esclarecer-uma-duvida-sobre-o-peso,,,,Preciso de esclarecer uma dúvida sobre o peso.,I have a question about weight.,我需要咨询有关重量的问题。,我需要查詢有關重量的問題。,,,,,
supermercado_mercado,Supermercado e Mercado,cartao,useful situation example,549,cartao-supermercado_mercado-pode-dar-me-uma-fatura,,,,Pode dar-me uma fatura?,Can you give me an invoice?,可以给我一张发票吗？,可以給我一張發票嗎？,,,,,
supermercado_mercado,Supermercado e Mercado,cartao,useful situation example,550,cartao-supermercado_mercado-queria-duas-latas-de-tomate-pelado,,,,Queria duas latas de tomate pelado.,I would like two cans of peeled tomatoes.,我想要两罐去皮番茄。,我想要兩罐去皮番茄。,,,,,
supermercado_mercado,Supermercado e Mercado,cartao,useful situation example,551,cartao-supermercado_mercado-preciso-de-um-pacote-de-acucar,,,,Preciso de um pacote de açúcar.,I need a packet of sugar.,我需要一包糖。,我需要一包糖。,,,,,
supermercado_mercado,Supermercado e Mercado,cartao,useful situation example,552,cartao-supermercado_mercado-queria-uma-garrafa-de-azeite,,,,Queria uma garrafa de azeite.,I would like a bottle of olive oil.,我想要一瓶橄榄油。,我想要一瓶橄欖油。,,,,,
supermercado_mercado,Supermercado e Mercado,cartao,useful situation example,553,cartao-supermercado_mercado-queria-dois-quilos-de-arroz,,,,Queria dois quilos de arroz.,I would like two kilos of rice.,我想要两公斤米。,我想要兩公斤米。,,,,,
supermercado_mercado,Supermercado e Mercado,cartao,useful situation example,554,cartao-supermercado_mercado-preciso-de-ajuda-para-pesar,,,,Preciso de ajuda para pesar.,I need help to weigh.,我需要协助稱重。,我需要協助稱重。,,,,,
supermercado_mercado,Supermercado e Mercado,cartao,useful situation example,555,cartao-supermercado_mercado-o-meu-numero-de-contribuinte-e-243-333-218,,,,O meu número de contribuinte é 243 333 218.,My tax number is 243 333 218.,我的税号是 243 333 218。,我的稅號是 243 333 218。,,,,,
supermercado_mercado,Supermercado e Mercado,cartao,useful situation example,556,cartao-supermercado_mercado-quero-um-queijo-fresco,,,,Quero um queijo fresco.,I want a fresh cheese.,我想要一块新鲜奶酪。,我想要一塊新鮮起司。,,,,,
supermercado_mercado,Supermercado e Mercado,cartao,useful situation example,557,cartao-supermercado_mercado-a-maca-e-melhor-do-que-as-limas,,,,Quanto custam as maçãs?,How much are the apples?,苹果多少钱？,蘋果多少錢？,,,,,
supermercado_mercado,Supermercado e Mercado,cartao,useful situation example,558,cartao-supermercado_mercado-compro-quatro-pacotes-de-leite,,,,"Levo quatro pacotes de leite, por favor.","I'll take four cartons of milk, please.",我要四盒牛奶。,我要四盒牛奶。,,,,,
supermercado_mercado,Supermercado e Mercado,cartao,useful situation example,559,cartao-supermercado_mercado-a-carne-de-vaca-esta-no-talho,,,,A carne de vaca está no talho.,The beef is at the butcher's.,牛肉在肉店。,牛肉在肉店。,,,,,
supermercado_mercado,Supermercado e Mercado,cartao,useful situation example,560,cartao-supermercado_mercado-quero-frango-assado,,,,Quero frango assado.,I want roast chicken.,我想要烤鸡。,我想要烤雞。,,,,,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-0017,m1-telefone,noun,m,o telefone,telephone,电话,電話,Qual é o seu número de telefone?,What is your telephone number?,您的电话号码是多少？,您的電話號碼是多少？,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-0018,m1-telemovel,noun,m,o telemóvel,mobile phone,手机/移动电话,手機/行動電話,O meu telemóvel é novo.,My mobile phone is new.,我的手机是新的。,我的手機是新的。,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-0254,m5-atender,,,atender,to answer,接电话,接電話,Não atenda o telemóvel.,Do not answer the mobile phone.,不要接手机。,不要接手機。,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-0255,m5-desligar,,,desligar,to turn off,关闭,關閉,Desligue o telemóvel.,Turn off the mobile phone.,请关掉手机。,請關掉手機。,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-0460,m9-falar-telemovel,,,falar ao telemóvel,to talk on the mobile phone,用手机通话,用手機通話,As pessoas falam ao telemóvel.,People talk on mobile phones.,人们用手机通话。,人們用手機通話。,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-0482,m10-navegar-na-net,,,navegar na net,to browse the internet,浏览互联网,瀏覽網路,Eu tenho navegado na net.,I have been browsing the internet.,我最近一直在上网。,我最近一直在上網。,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-0506,m11-mensagem,noun,f,a mensagem,message,信息,訊息,Mandei uma mensagem.,I sent a message.,我发了一条消息。,我發了一則訊息。,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-0509,m11-email,noun,m,o e-mail,email,电子邮件,電子郵件,Enviei o currículo por e-mail.,I sent the resume by email.,我通过电子邮件发送了简历。,我透過電子郵件寄出了履歷。,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-0620,situacao-a-senha-de-acesso,noun,f,a senha de acesso,access password (portal login),登入密码,登入密碼,,,,,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-0781,situacao-a-aplicacao-a-app,noun,f,a aplicação / a app,the app,应用程式,應用程式,,,,,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-0972,situacao-avariado-a,,,avariado/a,broken / out of order,坏了／故障,壞了／故障,,,,,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-1011,situacao-reportar-uma-avaria,,,reportar uma avaria,to report a fault,報修,報修,,,,,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-1053,situacao-remarcar,,,remarcar,to reschedule,改期,改期,,,,,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-1054,situacao-avisar-com-antecedencia,,,avisar com antecedência,to give advance notice,提前通知,提前通知,,,,,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-1134,situacao-o-contrato,noun,m,o contrato,contract,合约,合約,Li o contrato todo.,I read the entire contract.,我把合约全看了。,我把合約全看了。,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-1277,situacao-o-cartao-sim,noun,m,o cartão SIM,SIM card,SIM卡,SIM卡,Preciso de um cartão SIM português.,I need a Portuguese SIM card.,我需要一张葡萄牙SIM卡。,我需要一張葡萄牙SIM卡。,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-1278,situacao-o-tarifario,noun,m,o tarifário,mobile plan,手机套餐,手機方案,Este tarifário inclui chamadas e dados móveis.,This plan includes calls and mobile data.,这个套餐包括通话和移动数据。,這個方案包括通話和行動數據。,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-1279,situacao-pre-pago,,,pré-pago,prepaid,预付费的,預付費的,Prefiro um cartão pré-pago sem contrato.,I prefer a prepaid card without a contract.,我想要无需合同的预付费卡。,我想要無需合約的預付費卡。,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-1280,situacao-pos-pago,,,pós-pago,postpaid,后付费的,後付費的,O tarifário pós-pago tem fidelização.,The postpaid plan has a lock-in period.,后付费套餐有合约期。,後付費方案有綁約期。,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-1281,situacao-os-dados-moveis,noun,m-pl,os dados móveis,mobile data,移动数据,行動數據,Os dados móveis acabaram antes do fim do mês.,My mobile data ran out before the end of the month.,我的移动数据月底前就用完了。,我的行動數據月底前就用完了。,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-1282,situacao-a-rede,noun,f,a rede,network,网络,網絡,A rede está em baixo nesta zona.,The network is down in this area.,这个地区的网络中断了。,這個地區的網絡中斷了。,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-1283,situacao-a-cobertura,noun,f,a cobertura,coverage,信号覆盖,訊號覆蓋,Há pouca cobertura dentro de casa.,There is poor coverage inside the house.,屋内信号覆盖很差。,屋內訊號覆蓋很差。,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-1284,situacao-o-sinal,noun,m,o sinal,signal,信号,訊號,O sinal do Wi-Fi não chega ao quarto.,The Wi-Fi signal does not reach the bedroom.,Wi-Fi信号到不了卧室。,Wi-Fi訊號到不了睡房。,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-1285,situacao-o-router,noun,m,o router,router,路由器,路由器,Reinicie o router e espere dois minutos.,Restart the router and wait two minutes.,请重启路由器并等待两分钟。,請重啟路由器並等待兩分鐘。,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-1286,situacao-a-palavra-passe-do-wi-fi,noun,f,a palavra-passe do Wi-Fi,Wi-Fi password,Wi-Fi密码,Wi-Fi密碼,Qual é a palavra-passe do Wi-Fi?,What is the Wi-Fi password?,Wi-Fi密码是什么？,Wi-Fi密碼是甚麼？,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-1287,situacao-a-fibra,noun,f,a fibra,fibre broadband,光纤宽带,光纖寬頻,A fibra ainda não está disponível nesta morada.,Fibre is not yet available at this address.,这个地址尚未开通光纤。,這個地址尚未開通光纖。,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-1288,situacao-a-instalacao,noun,f,a instalação,installation,安装,安裝,A instalação ficou marcada para sexta-feira.,The installation was booked for Friday.,安装预约在星期五。,安裝預約在星期五。,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-1289,situacao-o-tecnico,noun,m,o técnico,technician,技术人员,技術人員,O técnico liga antes de chegar.,The technician will call before arriving.,技术人员到达前会打电话。,技術人員到達前會打電話。,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-1290,situacao-o-periodo-de-fidelizacao,noun,m,o período de fidelização,lock-in period,合约期,綁約期,O período de fidelização é de vinte e quatro meses.,The lock-in period is twenty-four months.,合约期为二十四个月。,綁約期為二十四個月。,
telemovel_internet,Telemóvel e Internet,vocabulario,,,az-1291,situacao-a-portabilidade-do-numero,noun,f,a portabilidade do número,number porting,携号转网,攜號轉台,Pedi a portabilidade do meu número antigo.,I requested to port my old number.,我申请保留原来的号码转网。,我申請保留原來的號碼轉台。,
telemovel_internet,Telemóvel e Internet,dialogo,,443,dialogo-telemovel_internet-bom-dia-queria-internet-para-esta-morada,,,,Bom dia. Queria internet para esta morada.,Good morning. I'd like internet service at this address.,早上好。我想为这个地址办理网络。,早晨。我想為這個地址申請上網服務。,,,,,
